qid,pid
6206,1960585
6206,1961059
6206,1966756
6206,1954267
6206,1958639
6206,1962090
6206,1921090
6206,1969639
6206,530387
6206,1966145
6207,1970260
6207,1965439
6207,1969613
6207,1961306
6207,1961776
6207,1970842
6207,1963692
6207,1960408
6207,1963672
6207,1956621
6210,1960619
6210,1964894
6210,1955831
6210,1969416
6211,759259
6212,1970423
6213,1958719
6213,1960531
6213,1970569
6213,1967395
6213,1956562
6213,1960727
6213,1964288
6213,1961830
6213,1966322
6213,1963972
6213,1955108
6214,1749896
6214,1965812
6216,1968302
6216,1969938
6217,1965431
6217,1961864
6218,1965611
6218,1958530
6218,1956052
6218,358981
6219,1967158
6219,1958753
6219,1955691
6220,1963443
6221,1963937
6221,1955598
6221,1969071
6221,1966377
6222,1955743
6222,1961040
6222,1961151
6222,1965701
6223,1953906
6223,1957278
6224,1650099
6225,1963217
6227,1967858
6227,1964084
6227,1964894
6227,1967133
6227,1967276
6227,1960800
6227,1960244
6227,1965594
6227,1957113
6228,1956804
6229,1954359
6229,1970203
6231,1965914
6231,1969495
6231,1955970
6232,1967696
6232,1968894
6233,1970707
6233,990387
6234,1962637
6234,1956770
6234,1968798
6234,1954291
6234,1960439
6234,1965479
6234,1958398
6234,1954023
6234,1336749
6235,1958899
6235,1957254
6235,1963606
6236,1957745
6236,1962510
6236,1955611
6236,50536
6236,1960255
6236,800000
6236,1968810
6236,1963427
6236,1959366
6236,1959137
6236,1955879
6236,1955420
6236,1969969
6236,1961559
6236,1968967
6236,1279557
6236,1968474
6236,43740
6236,1958442
6237,1960655
6237,1954268
6237,1961417
6237,906975
6237,1956706
6237,1966472
6237,1975973
6237,1965029
6238,1967707
6238,1962196
6238,1969411
6238,1959578
6238,1957858
6239,1959496
6239,1954213
6240,1954458
6241,1955100
6242,1957862
6242,1954730
6242,1963021
6242,1960803
6242,1960496
6242,1956227
6242,1964171
6242,1955655
6242,1953959
6243,1968317
6244,1969022
6244,1961837
6245,1966509
6245,1968818
6245,1966812
6246,1966662
6246,1965279
6248,1960407
6248,1932275
6248,1962026
6248,1960138
6248,1970764
6248,1954020
6248,1969244
6248,1963213
6248,1960412
6248,1965358
6248,1953980
6249,1967792
6249,1967521
6249,1968855
6250,1957244
6250,1961643
6250,1955235
6251,1966741
6251,1969844
6251,1964880
6251,1968759
6251,1968695
6251,1954245
6251,1955565
6251,1965747
6251,1956644
6251,1970868
6251,1961565
6253,1957391
6253,1967352
6253,1969386
6253,1956392
6254,1137853
6254,1303774
6254,1954085
6254,1957065
6254,1964752
6255,1958136
6255,1963010
6255,1963141
6255,1966523
6256,1960763
6256,1968295
6258,1967707
6258,1968795
6259,1953954
6259,1954918
6260,1970696
6260,1962127
6260,1962460
6260,1963441
6260,1963868
6260,1970682
6260,1956247
6260,1961836
6260,1975797
6260,1964265
6260,1963090
6261,1956902
6261,178604
6262,1961131
6263,1967377
6263,1961805
6264,1963085
6264,1970498
6265,1966093
6266,1968208
6266,532477
6267,1963837
6267,1958286
6268,1975811
6270,1964808
6270,1964633
6270,1963358
6270,1958882
6270,1965250
6270,1963071
6270,1060270
6270,8157
6270,756545
6271,415587
6271,1963361
6274,1956604
6274,1961126
6275,1958157
6276,1954366
6277,1966355
6277,1960233
6277,1959036
6278,644335
6279,1963614
6280,1956636
6280,1960478
6281,1975932
6281,1954852
6281,1963017
6281,1956803
6281,1955389
6281,1976157
6281,1970706
6281,824509
6281,1965417
6281,1785172
6281,1976209
6282,1970540
6283,1962514
6283,1968816
6283,1965214
6285,1970120
6285,1966737
6285,1964807
6285,1962818
6285,1975751
6285,1967868
6285,1960892
6285,1965464
6285,1976271
6285,1965217
6286,1976354
6286,1955959
6286,1958428
6286,1966821
6286,1954017
6286,1969314
6286,1957660
6286,1954717
6288,1954461
6288,1965428
6288,825403
6288,978633
6288,1953931
6290,1957288
6290,1976145
6290,1963057
6290,1966070
6290,1967998
6290,1960741
6291,878474
6291,721025
6291,1324201
6291,1962526
6293,1976378
6294,1954124
6294,739887
6294,109442
6294,1960758
6295,1967398
6296,1954215
6296,1964432
6296,624998
6296,1967940
6296,1958036
6296,1958321
6296,1961275
6296,1975740
6296,1960254
6296,1956343
6296,1968821
6296,1969508
6296,1959812
6296,117145
6296,1970874
6296,1969566
6296,1956310
6296,1970235
6296,1955337
6297,1961655
6298,1957440
6298,1963626
6300,1959334
6301,1958723
6302,1957079
6302,1412437
6302,1962079
6302,1959458
6302,1960917
6303,1969119
6303,1957728
6304,1965923
6305,1961700
6305,1959553
6306,1956082
6306,1967841
6306,1967550
6306,1968466
6306,1958895
6306,1962219
6306,1965195
6307,1954908
6307,1967738
6307,1969717
6307,1281701
6307,1960381
6308,1957311
6308,1975561
6309,1961024
6310,1969789
6310,1961747
6310,1969035
6311,1954959
6311,1963131
6311,1959362
6311,1975715
6311,1975913
6311,1956603
6311,1965511
6312,1970394
6312,1962844
6312,1958742
6312,1957547
6313,1976378
6313,1957440
6314,232175
6315,1967174
6315,1970267
6315,1963132
6315,1960325
6315,1960509
6315,1969108
6315,1954797
6315,1969360
6316,1965294
6316,1959428
6316,1964706
6316,1954822
6316,1957239
6316,1968359
6316,1957477
6316,1965503
6316,1959631
6316,1962539
6316,1960136
6317,1954698
6317,1965978
6318,1967179
6318,1091098
6318,1970312
6318,1966133
6318,1961464
6318,214066
6318,698871
6319,1968202
6320,1968667
6320,957485
6321,1467258
6321,939332
6321,1492920
6322,1965852
6323,1964038
6323,1964859
6324,1958510
6324,1958595
6324,1968244
6324,1966598
6324,1963250
6324,1965512
6324,1956130
6324,1960830
6324,1959645
6324,1964125
6324,1957514
6325,1690414
6325,1962635
6326,798300
6326,1968329
6326,1955719
6326,1963541
6326,1956447
6326,1964866
6326,1955370
6326,1741141
6326,1965987
6326,1964900
6326,1966542
6326,1975906
6326,1954379
6326,1957687
6326,1962281
6326,1967392
6327,1958564
6327,1693941
6328,1968442
6329,1964051
6330,1965858
6330,1965252
6330,1970094
6331,1968635
6331,1959391
6332,34002
6334,329399
6335,1963126
6335,1963801
6336,1953805
6338,1962011
6338,1975687
6339,1962174
6339,1964901
6340,1965452
6340,1969938
6340,1954243
6341,1968575
6341,1969379
6341,1958928
6341,1976137
6341,1965798
6341,1968969
6341,1954801
6341,1962699
6341,1967571
6341,1970131
6341,1965147
6341,1958442
6341,1966010
6341,1962746
6341,1976290
6341,48603
6342,1967718
6342,1954397
6342,1958801
6343,1963277
6344,1956416
6344,1967870
6344,1961424
6345,1961452
6345,1962395
6345,1964543
6346,1964858
6346,1965121
6346,1958625
6348,1413922
6348,1967155
6349,1954190
6349,1970872
6349,1964224
6349,1956062
6350,1957084
6350,1956193
6350,1966103
6351,1018026
6351,1320488
6351,1959550
6351,244556
6351,1968049
6351,362156
6351,1960863
6352,1969443
6352,1811094
6353,1954478
6353,599949
6353,1967483
6353,1956605
6353,1964574
6353,1967729
6354,1220083
6354,1968876
6354,1976016
6354,1966863
6354,1956674
6354,1956615
6354,1956592
6355,1976185
6355,1957583
6355,1961803
6355,1880374
6355,1954513
6355,1410684
6355,1961918
6355,1954397
6355,1276853
6356,1965294
6356,1959318
6356,1963404
6356,1957985
6356,1975880
6356,1966171
6356,1964381
6356,1964706
6356,1954309
6357,1964654
6357,1956945
6357,1960983
6357,1970256
6357,1967804
6357,1968647
6357,1965407
6357,1703493
6358,1969774
6358,1959727
6358,1968092
6358,1960469
6358,1956747
6358,1961522
6359,1967750
6359,1968602
6360,1960974
6360,1957613
6360,1955830
6360,1960125
6360,1956286
6360,1964364
6360,1957898
6360,1958535
6362,1954491
6362,1961326
6362,1963917
6363,1962680
6364,939332
6365,1959424
6366,1964224
6366,1464591
6366,1956062
6367,1954470
6367,1970417
6367,1185466
6367,1967723
6368,1958613
6369,1957201
6369,1959031
6370,806314
6371,1953676
6371,277054
6371,1964553
6371,1967484
6371,1960880
6372,1963469
6374,1963809
6375,1955186
6375,1956264
6375,1955544
6375,1968271
6375,1969768
6375,1969875
6376,1962294
6377,1958514
6381,1953946
6382,1970058
6382,1966074
6382,1955624
6382,1961416
6383,1168071
6383,1815390
6383,1956075
6383,1968349
6384,1962614
6384,1954496
6384,1966239
6384,1969363
6385,1969997
6386,1970075
6386,1964327
6386,1976004
6386,1968757
6386,1966753
6386,1961329
6386,1969891
6386,1965532
6388,1966243
6388,1956717
6388,1954675
6390,1955266
6391,1954417
6391,1953757
6392,1962590
6393,1960844
6393,1962263
6395,1192860
6395,1963632
6395,1965726
6395,1965660
6396,1207890
6396,1956334
6397,1352657
6397,1961322
6398,1966055
6398,1969684
6398,1965466
6398,1965249
6398,1964163
6398,1968866
6398,38341
6399,1959617
6400,1957074
6400,1966229
6400,1956919
6400,1959785
6400,1969634
6401,1554180
6402,1959407
6403,1490773
6404,1490814
6405,1348603
6405,1955071
6405,1577157
6405,1398741
6405,1264786
6405,1661430
6405,1263572
6405,1726118
6407,1963530
6407,1970579
6407,1970763
6407,1954905
6407,1970143
6408,1968298
6408,1968920
6408,1964988
6408,1963406
6409,1958851
6410,1968836
6410,1955354
6410,1956148
6410,1969185
6410,1975727
6410,1955207
6410,1536144
6410,1961976
6410,1967893
6410,1954267
6410,1961059
6410,1959497
6410,728459
6410,1955115
6410,1955653
6410,1976032
6410,1953832
6410,1964543
6411,1968991
6411,1964474
6411,1956170
6411,1969231
6411,1964605
6411,1954639
6411,1956143
6411,1960621
6412,1968696
6412,1968750
6413,1960700
6413,1962739
6413,1961018
6413,1956410
6414,1962570
6414,1967337
6415,1970012
6415,1953759
6415,1959429
6415,1967094
6415,1966944
6415,1964643
6416,1966458
6417,637990
6419,1963403
6419,1968233
6419,1966935
6419,1956639
6419,1313159
6419,1959566
6419,1962194
6419,1968674
6419,1955899
6419,1960218
6420,1963561
6420,1965908
6420,1959200
6420,1961605
6420,1964648
6420,940687
6420,1964633
6420,1966950
6420,14682
6420,16182
6421,1970539
6421,1970021
6421,1963080
6421,1963677
6421,1957748
6421,1968544
6421,1803348
6421,1962071
6421,1955846
6421,1961407
6422,283293
6422,170936
6422,1969907
6422,740141
6423,1967041
6423,1968636
6424,1962570
6424,1964149
6424,1962775
6425,1397921
6425,1961550
6426,1967975
6426,1953661
6429,1203213
6429,1058705
6429,1966698
6430,1978171
6431,1737499
6431,1443525
6432,1652003
6432,1968999
6432,1957773
6433,1958446
6433,1552542
6433,1960453
6433,1960869
6434,1690414
6435,1955140
6436,1967639
6436,1967181
6436,1958538
6436,1955524
6436,1964839
6438,1531384
6439,778835
6439,406201
6440,1957730
6440,1970747
6440,1965852
6440,1969298
6442,1968909
6444,1957776
6444,1967328
6444,1324992
6444,1962856
6444,1975991
6444,1969258
6444,1970131
6444,1956086
6444,1959835
6444,1958201
6445,1968657
6445,1969054
6445,1964565
6445,1961557
6445,1955347
6445,1967948
6445,1958352
6445,1956468
6445,1957494
6445,1976008
6446,572666
6446,1955030
6448,1968577
6448,130243
6448,1956847
6448,1965991
6449,1954518
6449,1956495
6449,1954637
6450,1968998
6450,201982
6450,1958087
6450,1965845
6450,95500
6450,1966849
6452,1954545
6452,1953881
6453,1964667
6453,1964238
6454,1968431
6454,1967473
6454,1957590
6454,1969037
6454,1966189
6454,1970671
6454,1962002
6454,1959913
6454,1962958
6455,1966811
6455,1956268
6455,1966871
6456,1964693
6457,1955206
6457,1483300
6457,1046731
6458,1955516
6458,189658
6458,1970247
6459,1968670
6459,1966865
6459,1953965
6459,1957392
6459,1955132
6459,1970222
6459,1956781
6459,1962695
6459,1955521
6459,1966097
6459,1957069
6459,1957626
6459,1956767
6459,1959891
6459,1957437
6459,1964742
6459,11877
6460,1690414
6460,1292889
6460,1970693
6460,1968226
6461,1967725
6462,539017
6462,1964982
6462,1957922
6463,1966216
6464,1953987
6464,1956462
6464,1592605
6464,1963906
6464,1962859
6465,1956258
6466,1976129
6466,1959526
6466,1956554
6466,1963831
6467,1963299
6467,1960675
6467,1955246
6467,1961600
6467,267611
6470,790494
6471,1960867
6471,1955304
6471,1960919
6471,1970311
6471,1975886
6471,1956260
6471,1962833
6471,1955025
6471,1967041
6471,1969809
6471,1967897
6471,1970652
6472,1958923
6473,1965913
6473,1957340
6474,1963024
6474,1964294
6475,1953867
6475,827230
6476,1957436
6477,334881
6477,1963001
6477,1956661
6477,1965042
6478,1893168
6479,1959614
6479,1956184
6481,1954258
6482,1963414
6483,732889
6483,1959332
6484,1968660
6484,1969031
6485,1976173
6486,1976058
6487,1967972
6487,1961529
6487,1975975
6487,1969025
6487,1967694
6488,1970451
6489,1967454
6489,1970724
6489,1960901
6489,1964280
6489,874247
6490,1961138
6490,1970465
6490,1969976
6490,1967674
6490,1970830
6490,1957166
6491,1958914
6492,1958656
6492,1958391
6492,1968786
6492,1975758
6492,1965455
6492,1968148
6492,1965785
6494,1959898
6494,1969031
6494,1955375
6495,1959003
6496,1967602
6497,1969685
6497,1958195
6497,1965104
6498,1954122
6498,1965399
6499,1975701
6499,1959833
6499,1955304
6499,1954914
6500,1955798
6500,1959896
6500,1603132
6500,1975723
6501,1967114
6501,1970095
6501,1955567
6501,1961663
6501,1965639
6501,1965527
6501,1953920
6501,1965752
6501,1968509
6501,1968619
6501,1963051
6501,1954031
6502,1965495
6502,1960742
6503,1953820
6503,1960567
6503,1966610
6503,1961440
6503,1966958
6503,1970317
6503,1955656
6503,1965082
6503,1963058
6503,1960164
6504,1893168
6505,1960120
6505,1963152
6506,1802594
6507,1969235
6507,1959047
6507,1970284
6507,1965316
6507,1975831
6507,1959547
6508,1954653
6508,1118606
6508,526054
6508,1963344
6508,1959642
6508,1965158
6509,1968660
6509,492516
6509,1955182
6509,1954970
6509,1960400
6509,1969046
6509,1966138
6509,1968235
6510,1953741
6511,1954236
6511,1961575
6511,1975931
6511,1965046
6512,1964850
6514,1968887
6514,1965532
6514,1964327
6514,1966670
6514,1967528
6514,1962449
6514,1966753
6514,1954140
6514,1651456
6514,1964512
6514,1965896
6514,1965285
6514,1959494
6514,1958003
6515,1966310
6515,1962295
6516,1955042
6516,1968252
6517,1954505
6518,1954136
6518,1957701
6518,1957501
6518,1954389
6519,1954819
6519,1956370
6519,1953872
6519,1970153
6519,1958296
6520,781779
6520,1944529
6521,1955532
6522,1967854
6522,1932275
6522,1966375
6522,1962877
6522,1969675
6522,1953672
6522,1966839
6522,1967178
6522,1969518
6522,1967525
6522,1960152
6522,1968772
6522,1953777
6522,1954652
6522,1955901
6522,1954335
6522,1966268
6522,1970591
6522,1957952
6522,1957960
6523,1966859
6523,1960213
6524,1968328
6524,1959276
6524,1960050
6525,636305
6525,1970113
6525,1954420
6525,995438
6525,1965921
6525,1976165
6525,1969076
6525,1955556
6525,1960755
6526,1975772
6526,1953956
6527,1956532
6527,1959163
6528,531220
6529,1955698
6529,1965043
6529,1963043
6529,1969137
6529,1956589
6529,1961086
6529,1953738
6531,1970704
6531,1956121
6531,1968074
6531,1953873
6532,1957126
6533,1969278
6533,65672
6533,1975743
6533,1976113
6534,1956278
6534,1536451
6534,1038205
6536,1954493
6536,1957726
6536,1965421
6536,1956288
6537,1957522
6538,1164412
6538,1961779
6539,1967185
6541,1957828
6541,1954396
6541,1969429
6541,1964650
6541,1969251
6541,1967226
6541,1976256
6541,1962215
6541,1967618
6541,1963864
6541,1967464
6541,1970575
6541,1968590
6541,1962303
6542,1959917
6542,1365716
6543,1958450
6544,1957399
6545,1957378
6546,1957160
6548,1956037
6548,1976080
6548,1956551
6548,1957188
6548,1955637
6548,1965043
6548,1967869
6548,1966696
6548,1958565
6548,1963555
6548,1961031
6548,1965826
6548,1956589
6549,1958624
6549,1957787
6549,1968625
6549,1960623
6549,1958706
6550,1963767
6550,1969946
6551,1954047
6552,1964168
6553,1970822
6554,1959376
6554,1967082
6554,1955221
6554,1966338
6554,1959534
6554,1963687
6554,1969727
6554,1968188
6554,1961514
6554,1968212
6554,1964722
6554,1968221
6554,1962234
6554,1968685
6554,1954788
6554,1965266
6554,1966733
6555,1960955
6557,1963985
6558,1959770
6558,1968346
6558,1955542
6558,1957771
6558,1961510
6559,1182575
6562,1976239
6562,1959335
6562,1969397
6562,1970402
6562,1955720
6562,498963
6562,1959442
6563,843247
6563,1965830
6563,319092
6563,1961139
6563,1958808
6563,1970210
6564,1953804
6564,1961354
6565,1965025
6565,1965400
6566,1960301
6566,1960414
6567,1968336
6569,1956142
6569,1960076
6569,1954180
6569,1959196
6569,1961356
6570,1976329
6570,1962585
6570,1975704
6570,1965986
6570,1970824
6570,1956948
6570,1967009
6570,1960873
6570,1959062
6570,1962742
6571,1954013
6571,1969791
6571,1963597
6572,1302998
6572,1352657
6572,1968153
6573,1512157
6575,366370
6575,1964285
6575,1955729
6575,1957509
6576,1962167
6576,1967087
6576,1965456
6578,1958395
6578,1964041
6578,1962076
6578,1012378
6578,1965643
6578,1957552
6579,1958514
6579,1957114
6579,1094655
6580,959392
6580,1958034
6582,1963992
6584,1960112
6584,1964190
6584,1966978
6584,1954981
6584,1963270
6584,1957863
6584,1564606
6584,1956926
6585,1961758
6586,1961368
6586,1957166
6586,1961138
6586,1965916
6586,1962503
6586,1958487
6586,1966439
6586,1960396
6586,1960185
6586,1956269
6586,47671
6587,1961566
6588,1959932
6588,1622613
6589,1963968
6589,1962942
6589,1967022
6590,1965288
6590,1970383
6590,1967255
6590,1961798
6590,129230
6590,1954650
6591,1966020
6591,1965937
6592,1961835
6592,1967446
6592,1965644
6592,1965378
6592,1970173
6592,1963881
6592,1968113
6592,1969722
6592,1260813
6593,1970550
6593,1967046
6593,1975746
6593,1968906
6593,1967947
6593,1970644
6593,1968502
6594,850090
6594,904447
6595,1953693
6596,1956970
6596,1961245
6596,1964228
6596,1957772
6596,1969950
6596,1962205
6596,1960390
6596,1954961
6596,1956985
6596,1956942
6596,1965817
6596,1964039
6596,1963144
6597,1962563
6598,1954388
6599,1968736
6599,1964740
6599,1968256
6600,1969222
6600,1965227
6601,1959214
6601,1963416
6602,1962299
6602,1958562
6602,1398441
6603,1956998
6604,1824082
6604,1965237
6605,1964888
6605,1964531
6607,1956787
6607,97208
6607,1959245
6607,1961301
6608,1970394
6608,159952
6608,1956737
6609,1954324
6610,1961573
6610,1954035
6612,837602
6612,1344322
6612,938132
6612,1080417
6612,157805
6612,1786937
6613,1960849
6613,1957260
6613,1966172
6613,1970624
6613,1963926
6613,1957412
6613,1967834
6614,1960483
6614,1957414
6616,1968657
6616,1967090
6616,1958065
6616,1967894
6616,1954575
6617,1964953
6617,1965966
6617,1955596
6617,1964315
6617,1968507
6617,1962865
6617,1956005
6617,1954184
6618,1965531
6618,1960485
6620,1955099
6620,1957998
6620,1964793
6621,917047
6622,1969458
6622,1958203
6622,1963382
6622,401614
6624,1956096
6625,1354953
6626,1955731
6626,386402
6627,205354
6627,1969105
6627,1962561
6627,1956436
6627,1957369
6627,1963130
6627,1954403
6628,1965282
6630,1963609
6630,1968904
6631,1957579
6631,1967406
6631,1963498
6632,1687930
6635,1963834
6635,1957905
6635,1969467
6635,1976240
6635,1959180
6636,1969590
6636,1969522
6637,1146866
6637,1970549
6637,123555
6637,1955755
6638,1955397
6638,1958264
6638,1969401
6638,1966473
6639,1052559
6639,1963242
6640,1962542
6640,1967657
6640,1962870
6640,1957689
6640,1968918
6640,1962940
6640,1960386
6640,1960493
6641,1959329
6643,1954493
6643,1969007
6643,1959876
6644,1958165
6644,1959916
6644,1962044
6644,1958908
6644,1957891
6645,1958159
6645,1961515
6647,1954366
6648,1969944
6650,1963119
6651,1962156
6651,1960168
6652,1957506
6652,1954835
6653,1954266
6653,1953990
6654,1956865
6655,1956095
6655,1969732
6655,851494
6655,1958956
6656,1066798
6656,1970040
6657,1967932
6657,67139
6657,1956334
6657,1960200
6657,1959107
6657,1976084
6657,1970066
6658,1964927
6658,1960224
6658,1958771
6658,1954896
6658,1963591
6658,1956196
6659,1197851
6659,595768
6659,1968058
6660,1968944
6660,1961752
6660,1957811
6660,1958645
6660,1959684
6661,1955226
6661,1958622
6662,1960542
6663,1956973
6664,1390341
6664,1976270
6664,1957346
6664,1967606
6664,1968309
6664,1957818
6664,1964863
6664,1968580
6664,1964298
6664,1963345
6665,1964087
6665,1956285
